520;502;61;366;48;38;2;1
711;665;221;708;302;507;2;1
356;838;137;678;228;458;2;1
306;688;122;215;228;541;2;0
382;491;138;254;41;47;3;1
249;569;41;631;415;401;2;1
774;768;138;440;428;114;3;0
161;751;332;706;228;364;2;1
332;130;138;679;216;469;3;1
586;314;138;56;228;83;3;1
739;421;149;310;228;211;2;0
96;676;107;70;102;458;2;0
490;370;138;673;283;522;3;1
290;593;229;284;353;342;2;1
226;173;38;437;212;371;2;0
280;566;173;691;228;360;2;1
174;825;93;773;461;555;2;1
232;83;289;551;101;210;2;1
98;587;46;505;103;398;2;1
208;662;104;213;212;283;2;1
808;99;41;320;228;310;2;1
759;748;138;695;228;482;3;0
659;556;138;805;228;482;4;1
288;605;82;334;52;164;2;1
177;326;110;596;228;386;2;0
781;504;138;41;156;315;3;1
340;438;138;46;223;48;3;0
286;207;138;108;105;482;4;1
771;476;138;470;425;32;3;1
681;155;176;608;427;360;2;0
470;1;138;528;228;48;3;1
691;686;223;713;393;239;2;0
543;780;185;489;228;555;2;0
745;415;138;572;228;48;3;1
622;721;295;199;228;267;2;1
253;682;263;299;420;557;2;1
241;267;138;270;465;526;3;1
489;788;138;450;446;330;3;1
839;418;138;311;426;90;3;1
412;96;138;190;457;48;3;1
607;293;138;481;238;442;3;1
199;238;138;618;154;314;3;1
528;578;205;325;48;411;2;1
441;27;215;39;142;458;2;0
264;55;117;149;76;151;2;1
160;822;138;337;459;131;3;1
295;160;127;217;194;348;2;0
173;622;87;530;228;162;2;1
485;482;138;665;196;67;3;0
554;263;138;389;337;14;3;0
353;208;66;92;228;477;2;0
652;322;277;289;228;105;2;1
307;220;281;67;228;452;2;1
753;2;138;652;122;482;3;1
417;309;138;768;177;171;3;1
798;333;246;426;228;412;2;0
233;146;138;319;159;316;3;1
302;135;211;178;151;224;2;1
663;630;278;627;228;152;2;1
339;252;138;550;228;37;3;1
546;790;305;24;228;363;2;0
384;595;171;798;203;288;2;0
358;272;242;336;228;477;2;0
515;104;138;681;298;268;3;0
148;266;138;561;125;220;3;1
605;510;138;604;228;223;3;0
127;424;69;381;228;560;2;0
421;517;236;182;228;275;2;0
150;152;138;290;280;482;3;1
402;298;138;316;267;217;3;0
255;176;138;243;402;80;3;1
455;341;41;643;299;398;2;1
498;636;179;692;332;555;2;0
464;349;138;657;311;52;3;1
548;427;59;549;228;379;2;0
496;375;138;617;164;319;3;1
138;666;203;558;46;458;2;1
336;549;138;602;235;48;3;1
227;163;138;594;228;134;3;1
733;397;138;829;438;565;3;1
618;435;288;827;409;256;2;1
325;243;138;620;211;482;3;1
783;467;138;23;154;482;3;1
802;84;119;347;104;547;2;1
225;836;31;131;228;33;2;1
347;786;138;161;300;231;3;1
375;529;138;106;248;48;3;1
609;513;204;327;228;376;2;1
499;382;138;658;82;196;3;0
604;806;23;372;228;467;2;0
457;186;138;431;308;509;3;1
495;542;134;400;228;536;2;0
272;253;138;155;188;482;3;1
121;580;68;74;71;458;2;0
320;110;288;19;296;505;2;0
81;236;169;548;228;411;2;1
717;390;300;787;317;369;2;1
139;651;79;295;44;185;2;0
769;761;138;321;423;566;3;1
21;22;138;166;228;482;3;1
583;356;138;704;228;48;3;1
794;431;75;296;330;248;2;0
26;138;19;62;228;465;2;1
345;708;39;438;228;487;2;0
132;590;71;800;114;386;2;1
465;292;138;605;228;482;3;0
461;320;226;424;228;564;2;1
555;833;138;795;268;89;3;1
301;121;234;420;228;264;2;0
82;731;169;132;338;559;2;1
41;41;138;559;405;14;3;1
39;359;138;688;256;48;3;1
581;493;138;231;74;40;3;1
285;327;138;447;228;482;3;1
394;192;138;712;228;396;3;0
93;79;138;738;100;519;3;1
383;8;169;766;228;350;2;0
45;572;23;303;228;350;2;0
266;492;138;164;352;482;3;1
646;752;333;494;228;350;2;0
519;296;180;345;228;560;2;0
179;234;267;245;285;560;2;0
204;143;138;140;168;318;3;1
55;457;138;153;228;117;3;1
192;692;244;753;17;331;2;0
751;312;312;741;228;360;2;0
787;782;138;268;173;488;3;1
413;541;118;288;228;367;2;0
54;48;138;390;59;92;3;1
312;522;131;393;228;428;2;1
816;562;111;465;16;20;2;0
805;169;281;584;228;265;2;0
742;739;138;669;228;482;3;0
713;379;61;724;207;458;2;1
297;0;159;754;182;34;2;0
616;753;259;834;315;154;2;0
432;404;23;677;228;458;2;1
620;432;138;589;228;70;3;1
703;342;299;822;228;21;2;1
252;329;138;700;286;572;3;1
146;108;138;509;124;216;3;1
660;722;138;442;98;425;3;1
265;94;65;482;228;427;2;0
263;771;117;382;431;496;2;0
447;335;41;791;132;559;2;1
827;330;138;526;288;181;3;1
44;32;23;185;38;336;2;0
231;165;138;613;175;482;4;0
310;81;138;636;228;96;3;1
111;553;208;697;388;560;2;0
250;675;41;195;321;398;2;1
550;429;138;99;14;259;0;1
159;734;138;162;26;26;3;0
368;61;149;774;88;353;2;0
653;440;48;466;228;422;2;1
557;680;250;727;228;10;2;1
106;366;138;408;228;179;3;1
217;188;104;573;462;434;2;1
723;599;188;504;152;539;2;0
777;472;138;743;228;32;3;1
207;145;138;264;154;312;3;1
837;445;327;555;228;464;2;0
806;592;330;703;137;512;2;0
92;67;309;474;228;256;2;0
773;673;322;784;429;535;2;1
376;194;156;723;187;247;2;1
281;638;247;277;228;277;2;0
735;171;74;487;228;329;2;0
578;475;138;641;62;118;3;1
328;633;137;360;387;158;2;0
562;533;138;663;343;48;3;1
283;499;307;40;228;446;2;0
89;74;138;502;205;143;3;1
404;233;138;755;271;68;3;1
171;450;85;484;451;193;2;1
311;49;130;375;228;456;2;1
214;403;215;826;441;430;2;1
390;646;184;607;228;371;2;1
205;837;104;737;372;471;2;1
820;823;138;232;108;40;3;1
168;479;138;580;228;195;3;1
708;481;138;476;228;516;3;1
552;626;154;525;228;332;2;0
222;156;138;402;228;70;3;1
86;640;49;93;228;498;2;0
182;650;328;833;165;472;2;1
152;206;138;258;228;66;3;1
766;185;317;28;163;340;2;0
